"Code: hostile= 1; orderly= 2; neutral =3; unclear= 4, irrelevant =5; duplicate = 0",docname,from,to,pre,keyword,post,pattern,Unnamed: 0,file_id,article_id,sn,newspaper_name,year,month,day,page,edition,mod_id,URL,newspaper_state,filepath
1,2213_0.txt,2581,2581,"by the papers this afternoon is still alive and doing well . """" that was all the chief managed to say , for his voice was once more drowned in the balel of sounds . they made the run , at twenty- five minutes past 12 the leaders of the",mob,called to the crowd to give them room to get out of the window of the jail office . with a blood curdling yell the crowd gave way for the leaders and the doomed man . several men sprang out of the window . with the in rope their hands,mob,1760,2213,0,sn99021999,NA,1891,10,10,seq-1,ed-1,1,http://localhost:62222/pages/2213/nbu_beatrice_ver01/sn99021999/10/10/ed-1/seq-1/1,Nebraska,../sample_corpus_1pct_article_text/2213_0.txt
0,2213_0.txt,2581,2581,"by the papers this afternoon is still alive and doing well . """" that was all the chief managed to say , for his voice was once more drowned in the balel of sounds . they made the run , at twenty- five minutes past 12 the leaders of the",mob,called to the crowd to give them room to get out of the window of the jail office . with a blood curdling yell the crowd gave way for the leaders and the doomed man . several men sprang out of the window . with the in rope their hands,mob,1760,2213,0,sn99021999,NA,1891,10,10,seq-1,ed-1,1,http://localhost:62222/pages/2213/nbu_beatrice_ver01/sn99021999/10/10/ed-1/seq-1/1,Nebraska,../sample_corpus_1pct_article_text/2213_0.txt
1,2213_0.txt,2656,2656,"the crowd gave way for the leaders and the doomed man . several men sprang out of the window . with the in rope their hands , others shoved the half dead brute out of the window and then the most fearful work ever witnessed at the hands of a",mob,in omaha was performed amid the piercing yells of thousands of desperate men . no pity for the brute . the rope was grasped by fully a hundred men and they ran down the declining roadway to the corner of seventeenth and harney streets . the black brute was dragged,mob,1760,2213,0,sn99021999,NA,1891,10,10,seq-1,ed-1,1,http://localhost:62222/pages/2213/nbu_beatrice_ver01/sn99021999/10/10/ed-1/seq-1/1,Nebraska,../sample_corpus_1pct_article_text/2213_0.txt
0,2213_0.txt,2656,2656,"the crowd gave way for the leaders and the doomed man . several men sprang out of the window . with the in rope their hands , others shoved the half dead brute out of the window and then the most fearful work ever witnessed at the hands of a",mob,in omaha was performed amid the piercing yells of thousands of desperate men . no pity for the brute . the rope was grasped by fully a hundred men and they ran down the declining roadway to the corner of seventeenth and harney streets . the black brute was dragged,mob,1760,2213,0,sn99021999,NA,1891,10,10,seq-1,ed-1,1,http://localhost:62222/pages/2213/nbu_beatrice_ver01/sn99021999/10/10/ed-1/seq-1/1,Nebraska,../sample_corpus_1pct_article_text/2213_0.txt
1,2213_0.txt,2728,2728,rope was grasped by fully a hundred men and they ran down the declining roadway to the corner of seventeenth and harney streets . the black brute was dragged by the neck all the way and must have been nearly dead before he had been dragged 100 feet . the,mob,"rushed upon him , kicking and jumping upon him as he was jerked down over the rough pavement , his clothing being almost entirely torn from his body , and the skin and flesh bruised and bleeding in a shocking manner . it is about seventy yards from the jail",mob,1760,2213,0,sn99021999,NA,1891,10,10,seq-1,ed-1,1,http://localhost:62222/pages/2213/nbu_beatrice_ver01/sn99021999/10/10/ed-1/seq-1/1,Nebraska,../sample_corpus_1pct_article_text/2213_0.txt
0,2213_0.txt,2728,2728,rope was grasped by fully a hundred men and they ran down the declining roadway to the corner of seventeenth and harney streets . the black brute was dragged by the neck all the way and must have been nearly dead before he had been dragged 100 feet . the,mob,"rushed upon him , kicking and jumping upon him as he was jerked down over the rough pavement , his clothing being almost entirely torn from his body , and the skin and flesh bruised and bleeding in a shocking manner . it is about seventy yards from the jail",mob,1760,2213,0,sn99021999,NA,1891,10,10,seq-1,ed-1,1,http://localhost:62222/pages/2213/nbu_beatrice_ver01/sn99021999/10/10/ed-1/seq-1/1,Nebraska,../sample_corpus_1pct_article_text/2213_0.txt
1,2213_0.txt,2809,2809,the skin and flesh bruised and bleeding in a shocking manner . it is about seventy yards from the jail window to the corner of the court house square . this run of death was made in less time than it takes to tell it . policemen struggle with the,mob,". the officers struggled manfully to save the doomed man , but they were absolutely help less in the midst of the yelling , frenzied crowd of determined men . the leaders in the rope brigade made for a telegraph pole at the southwest corner of harney and seventeenth ,",mob,1760,2213,0,sn99021999,NA,1891,10,10,seq-1,ed-1,1,http://localhost:62222/pages/2213/nbu_beatrice_ver01/sn99021999/10/10/ed-1/seq-1/1,Nebraska,../sample_corpus_1pct_article_text/2213_0.txt
0,2213_0.txt,2809,2809,the skin and flesh bruised and bleeding in a shocking manner . it is about seventy yards from the jail window to the corner of the court house square . this run of death was made in less time than it takes to tell it . policemen struggle with the,mob,". the officers struggled manfully to save the doomed man , but they were absolutely help less in the midst of the yelling , frenzied crowd of determined men . the leaders in the rope brigade made for a telegraph pole at the southwest corner of harney and seventeenth ,",mob,1760,2213,0,sn99021999,NA,1891,10,10,seq-1,ed-1,1,http://localhost:62222/pages/2213/nbu_beatrice_ver01/sn99021999/10/10/ed-1/seq-1/1,Nebraska,../sample_corpus_1pct_article_text/2213_0.txt
1,2213_0.txt,2980,2980,a determined effort was made by the police to rescue coe . a back had been driven through the crowd and the corner of the street . stopped near toward this hack the police officers made a rush with the doomed man and a few of the leaders of the,mob,". all efforts to save him vain . the struggle was that of giants . the officers had the good sense not to draw their clubs or revolvers . if they had there would have been terrible bloodshed . they succeeded in getting the culprit into a hack , but",mob,1760,2213,0,sn99021999,NA,1891,10,10,seq-1,ed-1,1,http://localhost:62222/pages/2213/nbu_beatrice_ver01/sn99021999/10/10/ed-1/seq-1/1,Nebraska,../sample_corpus_1pct_article_text/2213_0.txt
0,2213_0.txt,2980,2980,a determined effort was made by the police to rescue coe . a back had been driven through the crowd and the corner of the street . stopped near toward this hack the police officers made a rush with the doomed man and a few of the leaders of the,mob,". all efforts to save him vain . the struggle was that of giants . the officers had the good sense not to draw their clubs or revolvers . if they had there would have been terrible bloodshed . they succeeded in getting the culprit into a hack , but",mob,1760,2213,0,sn99021999,NA,1891,10,10,seq-1,ed-1,1,http://localhost:62222/pages/2213/nbu_beatrice_ver01/sn99021999/10/10/ed-1/seq-1/1,Nebraska,../sample_corpus_1pct_article_text/2213_0.txt
1,2213_0.txt,3043,3043,"of giants . the officers had the good sense not to draw their clubs or revolvers . if they had there would have been terrible bloodshed . they succeeded in getting the culprit into a hack , but the horses were quickly unhitched and the officers overpowered . again the",mob,"was in possession of the doomed man . but the officers made one more determined effort to save the almost dead inan from the hands of the mob . they rushed toward another hack , but the crowd turned it upside down and actually smashed it to pieces . then",mob,1760,2213,0,sn99021999,NA,1891,10,10,seq-1,ed-1,1,http://localhost:62222/pages/2213/nbu_beatrice_ver01/sn99021999/10/10/ed-1/seq-1/1,Nebraska,../sample_corpus_1pct_article_text/2213_0.txt
0,2213_0.txt,3043,3043,"of giants . the officers had the good sense not to draw their clubs or revolvers . if they had there would have been terrible bloodshed . they succeeded in getting the culprit into a hack , but the horses were quickly unhitched and the officers overpowered . again the",mob,"was in possession of the doomed man . but the officers made one more determined effort to save the almost dead inan from the hands of the mob . they rushed toward another hack , but the crowd turned it upside down and actually smashed it to pieces . then",mob,1760,2213,0,sn99021999,NA,1891,10,10,seq-1,ed-1,1,http://localhost:62222/pages/2213/nbu_beatrice_ver01/sn99021999/10/10/ed-1/seq-1/1,Nebraska,../sample_corpus_1pct_article_text/2213_0.txt
0,2213_0.txt,3071,3071,"succeeded in getting the culprit into a hack , but the horses were quickly unhitched and the officers overpowered . again the mob was in possession of the doomed man . but the officers made one more determined effort to save the almost dead inan from the hands of the",mob,". they rushed toward another hack , but the crowd turned it upside down and actually smashed it to pieces . then the leaders , who had hold of the rope , made a rush for the northeast corner of the street dragging the dead and mutilated body after them",mob,1760,2213,0,sn99021999,NA,1891,10,10,seq-1,ed-1,1,http://localhost:62222/pages/2213/nbu_beatrice_ver01/sn99021999/10/10/ed-1/seq-1/1,Nebraska,../sample_corpus_1pct_article_text/2213_0.txt
0,2213_0.txt,3071,3071,"succeeded in getting the culprit into a hack , but the horses were quickly unhitched and the officers overpowered . again the mob was in possession of the doomed man . but the officers made one more determined effort to save the almost dead inan from the hands of the",mob,". they rushed toward another hack , but the crowd turned it upside down and actually smashed it to pieces . then the leaders , who had hold of the rope , made a rush for the northeast corner of the street dragging the dead and mutilated body after them",mob,1760,2213,0,sn99021999,NA,1891,10,10,seq-1,ed-1,1,http://localhost:62222/pages/2213/nbu_beatrice_ver01/sn99021999/10/10/ed-1/seq-1/1,Nebraska,../sample_corpus_1pct_article_text/2213_0.txt
1,2213_0.txt,3160,3160,corner of the street dragging the dead and mutilated body after them . one of the lynchers climbed up the pole and threw the rope over several telephone wires that stretch along harney street . dangling in the air . soon the end of the rope was returned to the,mob,"below and in the twinkling of an eye the body of the black villain was dangling in the air as limp and lifeless , apparently , as a rag . the muscles of one arm twitched convul sively , but aside from that not a sign of life appeared to",mob,1760,2213,0,sn99021999,NA,1891,10,10,seq-1,ed-1,1,http://localhost:62222/pages/2213/nbu_beatrice_ver01/sn99021999/10/10/ed-1/seq-1/1,Nebraska,../sample_corpus_1pct_article_text/2213_0.txt
0,2213_0.txt,3160,3160,corner of the street dragging the dead and mutilated body after them . one of the lynchers climbed up the pole and threw the rope over several telephone wires that stretch along harney street . dangling in the air . soon the end of the rope was returned to the,mob,"below and in the twinkling of an eye the body of the black villain was dangling in the air as limp and lifeless , apparently , as a rag . the muscles of one arm twitched convul sively , but aside from that not a sign of life appeared to",mob,1760,2213,0,sn99021999,NA,1891,10,10,seq-1,ed-1,1,http://localhost:62222/pages/2213/nbu_beatrice_ver01/sn99021999/10/10/ed-1/seq-1/1,Nebraska,../sample_corpus_1pct_article_text/2213_0.txt
1,2213_0.txt,3318,3318,the court house cam pus gazing upon the last dreadful scene in the tragedy . no tragedy ever to be enacted in the theatre just across the street will thrill an audience with horror as did that spectacle . swinging limp and lifeless . beneath the dangling body stood the,mob,", looking up at the object of their fearful re venge , their faces gleaming in the eiectric light and their voices filling the air with the cries of a vengeance fully satisfied . from a distance the body looked so limp and lifeless that many supposed it was a",mob,1760,2213,0,sn99021999,NA,1891,10,10,seq-1,ed-1,1,http://localhost:62222/pages/2213/nbu_beatrice_ver01/sn99021999/10/10/ed-1/seq-1/1,Nebraska,../sample_corpus_1pct_article_text/2213_0.txt
0,2213_0.txt,3318,3318,the court house cam pus gazing upon the last dreadful scene in the tragedy . no tragedy ever to be enacted in the theatre just across the street will thrill an audience with horror as did that spectacle . swinging limp and lifeless . beneath the dangling body stood the,mob,", looking up at the object of their fearful re venge , their faces gleaming in the eiectric light and their voices filling the air with the cries of a vengeance fully satisfied . from a distance the body looked so limp and lifeless that many supposed it was a",mob,1760,2213,0,sn99021999,NA,1891,10,10,seq-1,ed-1,1,http://localhost:62222/pages/2213/nbu_beatrice_ver01/sn99021999/10/10/ed-1/seq-1/1,Nebraska,../sample_corpus_1pct_article_text/2213_0.txt
1,2213_0.txt,3929,3929,the remains of coe as they lay in the undertaking rooms at heafey's . he stated that the man's neck was broken and that life was extinct when the body was cut down . the inquest will be held at 3 o'clock this afternoon . in the midst of the,mob,", the crush and press of the crowd was something fearful as it swayed back and forth . after coe was brought down to the jail office and while the crowd was wait ing for those who knew him to make sure of his identification , the crowd made a",mob,1760,2213,0,sn99021999,NA,1891,10,10,seq-1,ed-1,1,http://localhost:62222/pages/2213/nbu_beatrice_ver01/sn99021999/10/10/ed-1/seq-1/1,Nebraska,../sample_corpus_1pct_article_text/2213_0.txt
