...1,file_id,article_id,sn,newspaper_name,year,month,day,page,edition,mod_id,URL,newspaper_state,filename,filepath
1516,8288,0,sn98066406,NA,1900,1,26,seq-11,ed-1,1,http://localhost:62222/pages/8288/mimtptc_baldwin_ver01/sn98066406/1900/01/26/ed-1/seq-11/1,Michigan,8288_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8288_0.txt
1895,8289,0,sn89065008,NA,1917,8,1,seq-1,ed-1,1,http://localhost:62222/pages/8289/msar_damask_ver02/sn89065008/1917/08/01/ed-1/seq-1/1,Mississippi,8289_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8289_0.txt
2252,8290,0,sn85042104,"The news & observer (Raleigh, N.C.)",1899,4,19,seq-2,ed-1,1,http://localhost:62222/pages/8290/ncu_ford_ver02/sn85042104/1899/04/19/ed-1/seq-2/1,North Carolina,8290_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8290_0.txt
2728,8292,0,sn99063957,NA,1914,7,17,seq-1,ed-1,1,http://localhost:62222/pages/8292/oru_bobolink_ver01/sn99063957/1914/07/17/ed-1/seq-1/1,Oregon,8292_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8292_0.txt
1491,8293,0,sn82014248,"Daily Kennebec journal (Augusta, Me.)",1886,4,19,seq-1,ed-1,1,http://localhost:62222/pages/8293/me_freeport_ver01/sn82014248/1886/04/19/ed-1/seq-1/1,Maine,8293_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8293_0.txt
1492,8293,1,sn82014248,"Daily Kennebec journal (Augusta, Me.)",1886,4,19,seq-1,ed-1,1,http://localhost:62222/pages/8293/me_freeport_ver01/sn82014248/1886/04/19/ed-1/seq-1/1,Maine,8293_1.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8293_1.txt
2528,8297,0,sn83030193,"The evening world (New York, N.Y.)",1893,7,28,seq-2,ed-1,1,http://localhost:62222/pages/8297/nn_stein_ver01/sn83030193/1893/07/28/ed-1/seq-2/1,New York,8297_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8297_0.txt
1004,8298,0,sn83025167,"The Iowa plain dealer (New Oregon, How...)",1891,10,1,seq-1,ed-1,1,http://localhost:62222/pages/8298/iahi_lapras_ver01/sn83025167/1891/10/01/ed-1/seq-1/1,Iowa,8298_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8298_0.txt
1005,8298,1,sn83025167,"The Iowa plain dealer (New Oregon, How...)",1891,10,1,seq-1,ed-1,1,http://localhost:62222/pages/8298/iahi_lapras_ver01/sn83025167/1891/10/01/ed-1/seq-1/1,Iowa,8298_1.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8298_1.txt
1094,8301,0,sn92053945,NA,1891,5,5,seq-4,ed-1,1,http://localhost:62222/pages/8301/iune_deckle_ver01/sn92053945/1891/05/05/ed-1/seq-4/1,Illinois,8301_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8301_0.txt
1173,8303,0,sn84029853,"The Globe-republican (Dodge City, Kan...)",1891,4,15,seq-2,ed-1,1,http://localhost:62222/pages/8303/khi_cessna_ver01/sn84029853/1891/04/15/ed-1/seq-2/1,Kansas,8303_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8303_0.txt
1174,8303,1,sn84029853,"The Globe-republican (Dodge City, Kan...)",1891,4,15,seq-2,ed-1,1,http://localhost:62222/pages/8303/khi_cessna_ver01/sn84029853/1891/04/15/ed-1/seq-2/1,Kansas,8303_1.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8303_1.txt
2040,8304,0,sn99021999,NA,1887,7,28,seq-4,ed-1,1,http://localhost:62222/pages/8304/nbu_chadron_ver01/sn99021999/1887/07/28/ed-1/seq-4/1,Nebraska,8304_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8304_0.txt
1590,8305,0,sn89064939,"New Ulm weekly review (New Ulm, Minn.)",1891,3,18,seq-3,ed-1,1,http://localhost:62222/pages/8305/mnhi_audi_ver01/sn89064939/1891/03/18/ed-1/seq-3/1,Minnesota,8305_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8305_0.txt
1554,8305,1,sn89064939,"New Ulm weekly review (New Ulm, Minn.)",1891,3,18,seq-3,ed-1,1,http://localhost:62222/pages/8305/mnhi_audi_ver01/sn89064939/1891/03/18/ed-1/seq-3/1,Minnesota,8305_1.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8305_1.txt
3517,8308,0,sn85033133,"Grant County herald (Lancaster, Wis.)",1889,12,5,seq-4,ed-1,1,http://localhost:62222/pages/8308/whi_jyme_ver01/sn85033133/1889/12/05/ed-1/seq-4/1,Wisconsin,8308_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8308_0.txt
649,8313,0,sn84020074,The daily Madisonian (Washington City...),1844,9,14,seq-2,ed-1,3,http://localhost:62222/pages/8313/dlc_dragon_ver01/sn84020074/1844/09/14/ed-1/seq-2/3,District of Columbia,8313_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8313_0.txt
1267,8314,0,sn85030529,"The Chanute times (Chanute, Kan.)",1897,6,18,seq-2,ed-1,2,http://localhost:62222/pages/8314/khi_isabel_ver01/sn85030529/1897/06/18/ed-1/seq-2/2,Kansas,8314_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8314_0.txt
3323,8315,0,sn98060050,"Vermont phœnix (Brattleboro, Vt...)",1889,5,10,seq-1,ed-1,1,http://localhost:62222/pages/8315/vtu_eden_ver01/sn98060050/1889/05/10/ed-1/seq-1/1,Vermont,8315_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8315_0.txt
3302,8316,0,sn90052005,NA,1911,6,21,seq-6,ed-1,1,http://localhost:62222/pages/8316/vi_oldenburg_ver01/sn90052005/1911/06/21/ed-1/seq-6/1,Virginia,8316_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8316_0.txt
1436,8318,0,sn88064454,The weekly messenger La.),1894,6,23,seq-1,ed-1,4,http://localhost:62222/pages/8318/lu_strongguy_ver01/sn88064454/1894/06/23/ed-1/seq-1/4,Louisiana,8318_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8318_0.txt
1596,8321,0,sn89081128,NA,1912,11,13,seq-3,ed-1,3,http://localhost:62222/pages/8321/mnhi_buick_ver01/sn89081128/1912/11/13/ed-1/seq-3/3,Minnesota,8321_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8321_0.txt
3478,8325,0,sn85033255,"River Falls journal (River Falls, Pi...)",1888,1,5,seq-2,ed-1,3,http://localhost:62222/pages/8325/whi_galky_ver01/sn85033255/1888/01/05/ed-1/seq-2/3,Wisconsin,8325_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8325_0.txt
3479,8325,1,sn85033255,"River Falls journal (River Falls, Pi...)",1888,1,5,seq-2,ed-1,3,http://localhost:62222/pages/8325/whi_galky_ver01/sn85033255/1888/01/05/ed-1/seq-2/3,Wisconsin,8325_1.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8325_1.txt
3480,8325,2,sn85033255,"River Falls journal (River Falls, Pi...)",1888,1,5,seq-2,ed-1,3,http://localhost:62222/pages/8325/whi_galky_ver01/sn85033255/1888/01/05/ed-1/seq-2/3,Wisconsin,8325_2.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8325_2.txt
3482,8325,4,sn85033255,"River Falls journal (River Falls, Pi...)",1888,1,5,seq-2,ed-1,3,http://localhost:62222/pages/8325/whi_galky_ver01/sn85033255/1888/01/05/ed-1/seq-2/3,Wisconsin,8325_4.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8325_4.txt
3218,8327,0,sn85058130,The Salt Lake herald (Salt Lake City ...),1889,11,2,seq-1,ed-1,2,http://localhost:62222/pages/8327/uuml_griffith_ver01/sn85058130/1889/11/02/ed-1/seq-1/2,Utah,8327_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8327_0.txt
1175,8328,0,sn84029853,"The Globe-republican (Dodge City, Kan...)",1898,8,18,seq-7,ed-1,2,http://localhost:62222/pages/8328/khi_cessna_ver01/sn84029853/1898/08/18/ed-1/seq-7/2,Kansas,8328_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8328_0.txt
560,8329,0,sn85042461,The herald (Los Angeles [Ca...),1895,5,21,seq-1,ed-1,2,http://localhost:62222/pages/8329/curiv_ogilby_ver01/sn85042461/1895/05/21/ed-1/seq-1/2,California,8329_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8329_0.txt
2752,8330,0,sn96061150,"The daily morning Astorian (Astoria, Oregon)",1889,12,20,seq-3,ed-1,2,http://localhost:62222/pages/8330/oru_hufnagel_ver02/sn96061150/1889/12/20/ed-1/seq-3/2,Oregon,8330_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8330_0.txt
2613,8331,0,sn84028296,"Democratic Northwest (Napoleon, Ohio)",1889,5,30,seq-7,ed-1,3,http://localhost:62222/pages/8331/ohi_ingstad_ver01/sn84028296/1889/05/30/ed-1/seq-7/3,Ohio,8331_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8331_0.txt
598,8332,0,sn85042354,"Evening journal (Wilmington, Del...)",1897,1,9,seq-6,ed-1,2,http://localhost:62222/pages/8332/deu_bear_ver01/sn85042354/1897/01/09/ed-1/seq-6/2,Delaware,8332_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8332_0.txt
599,8332,1,sn85042354,"Evening journal (Wilmington, Del...)",1897,1,9,seq-6,ed-1,2,http://localhost:62222/pages/8332/deu_bear_ver01/sn85042354/1897/01/09/ed-1/seq-6/2,Delaware,8332_1.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8332_1.txt
1268,8335,0,sn82014635,"The Wichita daily eagle (Wichita, Kan.)",1895,8,27,seq-1,ed-1,4,http://localhost:62222/pages/8335/khi_jennison_ver01/sn82014635/1895/08/27/ed-1/seq-1/4,Kansas,8335_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8335_0.txt
2010,8336,0,sn85053057,"Daily inter mountain (Butte, Mont.)",1901,1,15,seq-8,ed-1,2,http://localhost:62222/pages/8336/mthi_kestrel_ver02/sn85053057/1901/01/15/ed-1/seq-8/2,Montana,8336_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8336_0.txt
2009,8336,1,sn85053057,"Daily inter mountain (Butte, Mont.)",1901,1,15,seq-8,ed-1,2,http://localhost:62222/pages/8336/mthi_kestrel_ver02/sn85053057/1901/01/15/ed-1/seq-8/2,Montana,8336_1.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8336_1.txt
2294,8337,0,sn91068367,"The semi-weekly messenger (Wilmington, N.C...)",1902,1,7,seq-6,ed-1,2,http://localhost:62222/pages/8337/ncu_green_ver01/sn91068367/1902/01/07/ed-1/seq-6/2,North Carolina,8337_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8337_0.txt
1294,8339,0,sn85052118,"The Paducah daily sun (Paducah, Ky.)",1896,12,28,seq-2,ed-1,2,http://localhost:62222/pages/8339/kyu_batman_ver01/sn85052118/1896/12/28/ed-1/seq-2/2,Kentucky,8339_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8339_0.txt
1295,8339,1,sn85052118,"The Paducah daily sun (Paducah, Ky.)",1896,12,28,seq-2,ed-1,2,http://localhost:62222/pages/8339/kyu_batman_ver01/sn85052118/1896/12/28/ed-1/seq-2/2,Kentucky,8339_1.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8339_1.txt
2913,8340,0,sn98062949,NA,1901,8,8,seq-2,ed-1,3,http://localhost:62222/pages/8340/sdhi_jicama_ver01/sn98062949/1901/08/08/ed-1/seq-2/3,South Dakota,8340_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8340_0.txt
3491,8342,0,sn85033139,"The Manitowoc pilot (Manitowoc, Wis.)",1896,9,10,seq-3,ed-1,3,http://localhost:62222/pages/8342/whi_grace_ver01/sn85033139/1896/09/10/ed-1/seq-3/3,Wisconsin,8342_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8342_0.txt
281,8344,0,sn90051548,NA,1900,11,29,seq-7,ed-1,2,http://localhost:62222/pages/8344/cohi_irwin_ver01/sn90051548/1900/11/29/ed-1/seq-7/2,Colorado,8344_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8344_0.txt
1445,8345,0,sn85038292,"The Democratic advocate (Westminster, Md...)",1896,11,21,seq-3,ed-1,2,http://localhost:62222/pages/8345/mdu_douglass_ver01/sn85038292/1896/11/21/ed-1/seq-3/2,Maryland,8345_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8345_0.txt
99,8346,0,sn85038485,"The Birmingham age-herald (Birmingham, Ala...)",1907,3,17,seq-2,ed-1,2,http://localhost:62222/pages/8346/au_evans_ver01/sn85038485/1907/03/17/ed-1/seq-2/2,Alabama,8346_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8346_0.txt
2637,8348,0,sn85042344,"Tulsa daily world (Tulsa, Indian T...)",1911,11,12,seq-27,ed-1,2,http://localhost:62222/pages/8348/okhi_apache_ver02/sn85042344/1911/11/12/ed-1/seq-27/2,Oklahoma,8348_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8348_0.txt
2315,8349,0,sn85042104,"The news & observer (Raleigh, N.C.)",1901,3,15,seq-2,ed-1,3,http://localhost:62222/pages/8349/ncu_griffin_ver01/sn85042104/1901/03/15/ed-1/seq-2/3,North Carolina,8349_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8349_0.txt
1316,8350,0,sn86069496,"The Adair County news (Columbia, Ky.)",1908,8,5,seq-4,ed-1,2,http://localhost:62222/pages/8350/kyu_charo_ver01/sn86069496/1908/08/05/ed-1/seq-4/2,Kentucky,8350_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8350_0.txt
1312,8351,0,sn85052118,"The Paducah daily sun (Paducah, Ky.)",1897,8,23,seq-1,ed-1,2,http://localhost:62222/pages/8351/kyu_casablanca_ver01/sn85052118/1897/08/23/ed-1/seq-1/2,Kentucky,8351_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8351_0.txt
1544,8353,-1,sn96077142,NA,1896,3,7,seq-2,ed-1,2,http://localhost:62222/pages/8353/mimtptc_jonesville_ver01/sn96077142/1896/03/07/ed-1/seq-2/2,Michigan,8353_-1.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8353_-1.txt
1392,8355,0,sn86069117,"Daily public ledger (Maysville, Ky.)",1908,7,15,seq-3,ed-1,3,http://localhost:62222/pages/8355/kyu_hairspray_ver01/sn86069117/1908/07/15/ed-1/seq-3/3,Kentucky,8355_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8355_0.txt
1393,8355,1,sn86069117,"Daily public ledger (Maysville, Ky.)",1908,7,15,seq-3,ed-1,3,http://localhost:62222/pages/8355/kyu_hairspray_ver01/sn86069117/1908/07/15/ed-1/seq-3/3,Kentucky,8355_1.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8355_1.txt
2016,8356,0,sn84036276,"Red Lodge picket (Red Lodge, Mont...)",1897,6,19,seq-1,ed-1,2,http://localhost:62222/pages/8356/mthi_moose_ver01/sn84036276/1897/06/19/ed-1/seq-1/2,Montana,8356_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8356_0.txt
3450,8357,0,sn85040614,"Eagle River review (Eagle River, Wi...)",1898,6,23,seq-2,ed-1,2,http://localhost:62222/pages/8357/whi_arbutus_ver01/sn85040614/1898/06/23/ed-1/seq-2/2,Wisconsin,8357_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8357_0.txt
3451,8357,1,sn85040614,"Eagle River review (Eagle River, Wi...)",1898,6,23,seq-2,ed-1,2,http://localhost:62222/pages/8357/whi_arbutus_ver01/sn85040614/1898/06/23/ed-1/seq-2/2,Wisconsin,8357_1.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8357_1.txt
526,8358,0,sn84025968,Los Angeles herald (Los Angeles [Calif.]) 1890-1893,1891,11,5,seq-5,ed-1,2,http://localhost:62222/pages/8358/curiv_lovelock_ver01/sn84025968/1891/11/05/ed-1/seq-5/2,California,8358_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8358_0.txt
2494,8360,0,sn83030193,"The evening world (New York, N.Y.)",1892,7,6,seq-5,ed-5,2,http://localhost:62222/pages/8360/nn_goethe_ver01/sn83030193/1892/07/06/ed-5/seq-5/2,New York,8360_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8360_0.txt
3518,8361,0,sn85033133,"Grant County herald (Lancaster, Wis.)",1891,9,17,seq-2,ed-1,2,http://localhost:62222/pages/8361/whi_jyme_ver01/sn85033133/1891/09/17/ed-1/seq-2/2,Wisconsin,8361_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8361_0.txt
623,8362,0,sn88053046,NA,1893,8,10,seq-3,ed-1,2,http://localhost:62222/pages/8362/deu_horcrux_ver01/sn88053046/1893/08/10/ed-1/seq-3/2,Delaware,8362_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8362_0.txt
1225,8363,0,sn83040198,"Barton County democrat (Great Bend, Kan...)",1896,9,24,seq-2,ed-1,2,http://localhost:62222/pages/8363/khi_finney_ver02/sn83040198/1896/09/24/ed-1/seq-2/2,Kansas,8363_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8363_0.txt
1837,8364,0,sn89067453,NA,1893,8,3,seq-6,ed-1,2,http://localhost:62222/pages/8364/mohi_flash_ver02/sn89067453/1893/08/03/ed-1/seq-6/2,Missouri,8364_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8364_0.txt
654,8366,0,sn85054468,The times (Washington [D.C...),1897,8,27,seq-3,ed-1,2,http://localhost:62222/pages/8366/dlc_dutch_ver02/sn85054468/1897/08/27/ed-1/seq-3/2,District of Columbia,8366_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8366_0.txt
688,8367,0,sn87062228,NA,1891,5,1,seq-1,ed-1,2,http://localhost:62222/pages/8367/dlc_harry_ver01/sn87062228/1891/05/01/ed-1/seq-1/2,District of Columbia,8367_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8367_0.txt
3548,8368,0,sn85059538,"The World (Martinsburg, W....)",1891,9,29,seq-1,ed-1,2,http://localhost:62222/pages/8368/wvu_hogan_ver01/sn85059538/1891/09/29/ed-1/seq-1/2,West Virginia,8368_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8368_0.txt
1733,8370,0,sn90059426,"The call of the North (St. Paul, Minn.)",1923,10,5,seq-2,ed-1,1,http://localhost:62222/pages/8370/mnhi_limbo_ver01/sn90059426/1923/10/05/ed-1/seq-2/1,Minnesota,8370_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8370_0.txt
855,8371,0,sn86063034,"The morning news (Savannah, Ga.)",1894,9,10,seq-1,ed-1,1,http://localhost:62222/pages/8371/gu_drew_ver02/sn86063034/1894/09/10/ed-1/seq-1/1,Georgia,8371_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8371_0.txt
1875,8372,0,sn90061371,NA,1895,8,21,seq-1,ed-1,1,http://localhost:62222/pages/8372/mohi_marmaduke_ver02/sn90061371/1895/08/21/ed-1/seq-1/1,Missouri,8372_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8372_0.txt
624,8373,0,sn88053046,NA,1896,3,5,seq-6,ed-1,1,http://localhost:62222/pages/8373/deu_horcrux_ver01/sn88053046/1896/03/05/ed-1/seq-6/1,Delaware,8373_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8373_0.txt
3021,8375,0,sn99068116,"Reporter and farmer (Webster, Day Co...)",1896,12,31,seq-10,ed-1,1,http://localhost:62222/pages/8375/sdhi_leek_ver02/sn99068116/1896/12/31/ed-1/seq-10/1,South Dakota,8375_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8375_0.txt
76,8377,0,sn85038485,"The Birmingham age-herald (Birmingham, Ala...)",1918,12,21,seq-5,ed-1,1,http://localhost:62222/pages/8377/au_bolden_ver01/sn85038485/1918/12/21/ed-1/seq-5/1,Alabama,8377_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8377_0.txt
615,8378,0,sn85042354,"Evening journal (Wilmington, Del...)",1915,8,17,seq-4,ed-1,1,http://localhost:62222/pages/8378/deu_fairfax_ver01/sn85042354/1915/08/17/ed-1/seq-4/1,Delaware,8378_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8378_0.txt
689,8379,0,sn83045462,"Evening star (Washington, D.C...)",1895,3,14,seq-2,ed-1,1,http://localhost:62222/pages/8379/dlc_havanese_ver01/sn83045462/1895/03/14/ed-1/seq-2/1,District of Columbia,8379_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8379_0.txt
2467,8381,0,sn87068192,NA,1915,8,26,seq-4,ed-1,1,http://localhost:62222/pages/8381/njr_ketchup_ver01/sn87068192/1915/08/26/ed-1/seq-4/1,New Jersey,8381_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8381_0.txt
3458,8382,0,sn85040451,"Vernon County censor (Viroqua, Wis.)",1900,11,7,seq-2,ed-1,1,http://localhost:62222/pages/8382/whi_clabbert_ver01/sn85040451/1900/11/07/ed-1/seq-2/1,Wisconsin,8382_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8382_0.txt
3459,8382,1,sn85040451,"Vernon County censor (Viroqua, Wis.)",1900,11,7,seq-2,ed-1,1,http://localhost:62222/pages/8382/whi_clabbert_ver01/sn85040451/1900/11/07/ed-1/seq-2/1,Wisconsin,8382_1.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8382_1.txt
3158,8383,0,sn86090369,"The Waxahachie daily light (Waxahachie, Tex...)",1911,9,20,seq-1,ed-1,1,http://localhost:62222/pages/8383/txdn_eastland_ver01/sn86090369/1911/09/20/ed-1/seq-1/1,Texas,8383_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8383_0.txt
892,8385,0,sn82014689,"The Maui news (Wailuku, Maui, ...)",1908,11,21,seq-4,ed-1,1,http://localhost:62222/pages/8385/hihouml_flame_ver01/sn82014689/1908/11/21/ed-1/seq-4/1,Hawaii,8385_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8385_0.txt
843,8386,0,sn89053204,"Americus times-recorder (Americus, Ga.)",1913,9,24,seq-6,ed-1,1,http://localhost:62222/pages/8386/gu_bootes_ver01/sn89053204/1913/09/24/ed-1/seq-6/1,Georgia,8386_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8386_0.txt
2560,8387,0,sn85038115,"The spirit of democracy (Woodsfield, Ohi...)",1874,6,23,seq-2,ed-1,1,http://localhost:62222/pages/8387/ohi_byrd_ver01/sn85038115/1874/06/23/ed-1/seq-2/1,Ohio,8387_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8387_0.txt
1406,8388,0,sn86069125,Evening bulletin (Maysville [Ky.]),1882,6,14,seq-2,ed-1,1,http://localhost:62222/pages/8388/kyu_ishtar_ver01/sn86069125/1882/06/14/ed-1/seq-2/1,Kentucky,8388_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8388_0.txt
1407,8388,1,sn86069125,Evening bulletin (Maysville [Ky.]),1882,6,14,seq-2,ed-1,1,http://localhost:62222/pages/8388/kyu_ishtar_ver01/sn86069125/1882/06/14/ed-1/seq-2/1,Kentucky,8388_1.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8388_1.txt
2288,8389,0,sn85042098,"The farmer and mechanic (Raleigh, N.C.)",1882,6,28,seq-1,ed-1,1,http://localhost:62222/pages/8389/ncu_grandfather_ver01/sn85042098/1882/06/28/ed-1/seq-1/1,North Carolina,8389_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8389_0.txt
